Time	100GtC	200GtC	500GtC	-100GtC	-200GtC	-500GtC
480	0.15	0.29	0.74	-0.15	-0.3	-0.77
481	0.15	0.29	0.74	-0.15	-0.3	-0.77
482	0.15	0.29	0.73	-0.15	-0.3	-0.78
483	0.15	0.29	0.74	-0.15	-0.3	-0.78
484	0.15	0.29	0.74	-0.15	-0.3	-0.78
485	0.15	0.29	0.74	-0.15	-0.3	-0.78
486	0.15	0.29	0.74	-0.15	-0.3	-0.77
487	0.15	0.29	0.74	-0.15	-0.3	-0.77
488	0.15	0.29	0.74	-0.15	-0.3	-0.77
489	0.15	0.29	0.74	-0.15	-0.31	-0.77
490	0.15	0.29	0.74	-0.15	-0.3	-0.77
491	0.15	0.29	0.74	-0.15	-0.3	-0.77
492	0.15	0.29	0.74	-0.15	-0.3	-0.77
493	0.15	0.29	0.74	-0.15	-0.3	-0.77
494	0.15	0.29	0.74	-0.15	-0.3	-0.77
495	0.15	0.29	0.74	-0.15	-0.3	-0.77
496	0.15	0.29	0.74	-0.15	-0.31	-0.77
497	0.15	0.29	0.74	-0.15	-0.3	-0.77
498	0.15	0.29	0.74	-0.15	-0.3	-0.78
499	0.15	0.29	0.74	-0.15	-0.3	-0.77
500	0.15	0.29	0.74	-0.15	-0.3	-0.77
501	0.15	0.29	0.74	-0.15	-0.3	-0.78
502	0.15	0.29	0.74	-0.15	-0.3	-0.78
503	0.15	0.3	0.74	-0.15	-0.3	-0.78
504	0.16	0.3	0.74	-0.15	-0.3	-0.78
505	0.16	0.3	0.74	-0.15	-0.3	-0.78
506	0.16	0.3	0.74	-0.15	-0.3	-0.78
507	0.15	0.3	0.74	-0.15	-0.3	-0.78
508	0.15	0.3	0.74	-0.15	-0.3	-0.78
509	0.15	0.3	0.74	-0.15	-0.3	-0.77
510	0.15	0.3	0.74	-0.15	-0.3	-0.78
511	0.15	0.3	0.74	-0.15	-0.3	-0.77
512	0.15	0.3	0.74	-0.15	-0.3	-0.77
513	0.15	0.3	0.74	-0.15	-0.3	-0.78
514	0.15	0.3	0.74	-0.15	-0.31	-0.78
515	0.15	0.3	0.74	-0.15	-0.31	-0.78
516	0.15	0.29	0.74	-0.15	-0.31	-0.78
517	0.15	0.29	0.74	-0.15	-0.31	-0.78
518	0.15	0.29	0.74	-0.15	-0.31	-0.77
519	0.15	0.29	0.74	-0.15	-0.31	-0.77
520	0.15	0.29	0.74	-0.15	-0.31	-0.78
521	0.15	0.29	0.74	-0.15	-0.3	-0.78
522	0.15	0.29	0.74	-0.15	-0.3	-0.78
523	0.15	0.29	0.74	-0.15	-0.31	-0.78
524	0.15	0.29	0.74	-0.15	-0.3	-0.77
525	0.15	0.29	0.74	-0.15	-0.3	-0.77
526	0.15	0.29	0.74	-0.15	-0.31	-0.78
527	0.15	0.29	0.74	-0.15	-0.31	-0.78
528	0.15	0.28	0.74	-0.16	-0.31	-0.78
529	0.15	0.28	0.74	-0.16	-0.31	-0.78
530	0.15	0.28	0.73	-0.16	-0.31	-0.78
531	0.15	0.29	0.74	-0.15	-0.3	-0.77
532	0.15	0.29	0.74	-0.15	-0.3	-0.78
533	0.15	0.29	0.74	-0.15	-0.31	-0.78
534	0.15	0.29	0.74	-0.15	-0.31	-0.78
535	0.15	0.28	0.74	-0.15	-0.31	-0.78
536	0.15	0.29	0.74	-0.15	-0.31	-0.78
537	0.15	0.29	0.74	-0.15	-0.31	-0.78
538	0.15	0.29	0.74	-0.15	-0.3	-0.78
539	0.15	0.29	0.74	-0.15	-0.31	-0.78
540	0.15	0.29	0.74	-0.15	-0.31	-0.78
541	0.15	0.29	0.74	-0.15	-0.31	-0.78
542	0.15	0.29	0.74	-0.15	-0.31	-0.78
543	0.15	0.29	0.74	-0.15	-0.31	-0.78
544	0.15	0.29	0.74	-0.15	-0.31	-0.78
545	0.15	0.29	0.74	-0.15	-0.31	-0.77
546	0.15	0.29	0.74	-0.15	-0.3	-0.77
547	0.15	0.29	0.74	-0.15	-0.3	-0.77
548	0.15	0.29	0.74	-0.15	-0.3	-0.78
549	0.15	0.29	0.74	-0.15	-0.31	-0.78
550	0.15	0.29	0.74	-0.15	-0.31	-0.78
551	0.15	0.29	0.74	-0.15	-0.31	-0.78
552	0.15	0.29	0.74	-0.15	-0.31	-0.78
553	0.15	0.29	0.74	-0.15	-0.31	-0.78
554	0.15	0.29	0.74	-0.15	-0.31	-0.78
555	0.15	0.29	0.74	-0.15	-0.31	-0.78
556	0.15	0.29	0.74	-0.15	-0.31	-0.78
557	0.15	0.29	0.74	-0.15	-0.31	-0.78
558	0.15	0.29	0.74	-0.15	-0.31	-0.78
559	0.15	0.29	0.74	-0.15	-0.31	-0.78
560	0.15	0.29	0.74	-0.15	-0.31	-0.78
561	0.15	0.29	0.74	-0.15	-0.3	-0.78
562	0.15	0.29	0.74	-0.15	-0.31	-0.78
563	0.15	0.29	0.74	-0.15	-0.3	-0.78
564	0.15	0.29	0.74	-0.15	-0.31	-0.78
565	0.15	0.29	0.74	-0.15	-0.31	-0.78
566	0.15	0.29	0.74	-0.15	-0.31	-0.78
567	0.15	0.29	0.74	-0.15	-0.31	-0.78
568	0.15	0.29	0.74	-0.15	-0.31	-0.78
569	0.15	0.29	0.74	-0.15	-0.31	-0.78
570	0.15	0.29	0.74	-0.15	-0.31	-0.78
571	0.15	0.29	0.74	-0.16	-0.31	-0.78
572	0.15	0.29	0.74	-0.16	-0.31	-0.79
573	0.15	0.29	0.74	-0.16	-0.31	-0.79
574	0.15	0.29	0.74	-0.16	-0.31	-0.79
575	0.15	0.29	0.74	-0.15	-0.31	-0.79
576	0.15	0.29	0.74	-0.15	-0.31	-0.78
577	0.15	0.29	0.74	-0.15	-0.31	-0.78
578	0.15	0.29	0.74	-0.15	-0.31	-0.78
579	0.15	0.29	0.74	-0.15	-0.31	-0.78
580	0.15	0.29	0.74	-0.15	-0.31	-0.78
581	0.15	0.29	0.74	-0.15	-0.31	-0.79
582	0.15	0.29	0.74	-0.15	-0.31	-0.79
583	0.15	0.29	0.74	-0.15	-0.31	-0.78
584	0.15	0.29	0.74	-0.15	-0.31	-0.78
585	0.15	0.29	0.74	-0.15	-0.31	-0.78
586	0.15	0.29	0.74	-0.15	-0.31	-0.78
587	0.15	0.29	0.74	-0.15	-0.31	-0.78
588	0.15	0.29	0.74	-0.15	-0.31	-0.78
589	0.15	0.29	0.74	-0.15	-0.31	-0.78
590	0.15	0.29	0.74	-0.15	-0.31	-0.78
591	0.15	0.29	0.74	-0.15	-0.31	-0.78
592	0.15	0.29	0.74	-0.15	-0.31	-0.78
593	0.15	0.29	0.74	-0.15	-0.31	-0.78
594	0.15	0.29	0.74	-0.15	-0.31	-0.79
595	0.15	0.29	0.74	-0.15	-0.31	-0.79
596	0.15	0.29	0.74	-0.15	-0.31	-0.78
597	0.15	0.29	0.74	-0.15	-0.31	-0.78
598	0.15	0.29	0.74	-0.15	-0.31	-0.78
599	0.15	0.29	0.74	-0.15	-0.31	-0.78
600	0.15	0.29	0.74	-0.15	-0.31	-0.79
601	0.15	0.29	0.74	-0.15	-0.31	-0.79
602	0.15	0.29	0.74	-0.15	-0.31	-0.79
603	0.15	0.29	0.74	-0.15	-0.31	-0.79
604	0.15	0.29	0.74	-0.15	-0.31	-0.79
605	0.15	0.29	0.74	-0.15	-0.31	-0.79
606	0.15	0.29	0.74	-0.15	-0.31	-0.78
607	0.15	0.29	0.74	-0.15	-0.31	-0.78
608	0.15	0.29	0.74	-0.15	-0.31	-0.78
609	0.15	0.29	0.74	-0.15	-0.31	-0.78
610	0.15	0.29	0.74	-0.15	-0.31	-0.78
611	0.15	0.29	0.74	-0.15	-0.31	-0.78
612	0.15	0.29	0.74	-0.15	-0.31	-0.78
613	0.15	0.29	0.74	-0.15	-0.31	-0.78
614	0.15	0.29	0.74	-0.15	-0.31	-0.78
615	0.15	0.29	0.74	-0.15	-0.31	-0.78
616	0.15	0.29	0.74	-0.15	-0.31	-0.78
617	0.16	0.29	0.74	-0.15	-0.31	-0.78
618	0.15	0.29	0.74	-0.15	-0.31	-0.78
619	0.15	0.29	0.74	-0.15	-0.31	-0.78
620	0.15	0.29	0.74	-0.15	-0.31	-0.79
621	0.15	0.29	0.74	-0.15	-0.31	-0.79
622	0.16	0.29	0.74	-0.15	-0.31	-0.79
623	0.16	0.29	0.74	-0.15	-0.31	-0.79
624	0.15	0.29	0.74	-0.15	-0.31	-0.79
625	0.15	0.29	0.74	-0.15	-0.31	-0.79
626	0.16	0.29	0.74	-0.15	-0.31	-0.79
627	0.15	0.29	0.74	-0.15	-0.31	-0.79
628	0.15	0.29	0.74	-0.15	-0.31	-0.79
629	0.15	0.29	0.74	-0.15	-0.31	-0.79
630	0.15	0.29	0.74	-0.15	-0.31	-0.79
631	0.15	0.29	0.74	-0.15	-0.31	-0.79
632	0.15	0.29	0.74	-0.15	-0.31	-0.79
633	0.15	0.29	0.74	-0.15	-0.31	-0.79
634	0.15	0.29	0.74	-0.16	-0.31	-0.79
635	0.15	0.29	0.74	-0.15	-0.31	-0.78
636	0.15	0.29	0.74	-0.15	-0.31	-0.79
637	0.15	0.29	0.74	-0.15	-0.31	-0.79
638	0.15	0.29	0.74	-0.15	-0.31	-0.79
639	0.15	0.29	0.74	-0.15	-0.31	-0.79
640	0.15	0.29	0.74	-0.15	-0.31	-0.79
641	0.15	0.29	0.74	-0.15	-0.31	-0.79
642	0.15	0.29	0.74	-0.15	-0.31	-0.79
643	0.15	0.29	0.74	-0.15	-0.31	-0.79
644	0.15	0.29	0.74	-0.15	-0.31	-0.79
645	0.15	0.29	0.74	-0.15	-0.31	-0.79
646	0.15	0.29	0.74	-0.15	-0.31	-0.79
647	0.15	0.29	0.74	-0.15	-0.31	-0.79
648	0.15	0.29	0.74	-0.15	-0.31	-0.79
649	0.15	0.29	0.74	-0.15	-0.31	-0.79
650	0.15	0.29	0.74	-0.15	-0.31	-0.79
651	0.15	0.29	0.74	-0.15	-0.31	-0.79
652	0.15	0.29	0.74	-0.15	-0.31	-0.79
653	0.15	0.29	0.74	-0.15	-0.31	-0.79
654	0.15	0.29	0.74	-0.15	-0.31	-0.78
655	0.15	0.3	0.75	-0.15	-0.31	-0.78
656	0.15	0.3	0.75	-0.15	-0.31	-0.79
657	0.15	0.3	0.75	-0.15	-0.31	-0.79
658	0.15	0.3	0.75	-0.15	-0.31	-0.79
659	0.15	0.3	0.75	-0.15	-0.31	-0.79
660	0.15	0.3	0.75	-0.15	-0.31	-0.79
661	0.15	0.3	0.75	-0.15	-0.31	-0.79
662	0.15	0.3	0.75	-0.15	-0.31	-0.79
663	0.15	0.3	0.75	-0.15	-0.31	-0.79
664	0.15	0.3	0.74	-0.15	-0.31	-0.79
665	0.15	0.3	0.74	-0.15	-0.31	-0.79
666	0.15	0.3	0.75	-0.15	-0.31	-0.79
667	0.15	0.3	0.75	-0.15	-0.31	-0.79
668	0.16	0.3	0.75	-0.15	-0.31	-0.79
669	0.16	0.3	0.75	-0.15	-0.31	-0.79
670	0.16	0.3	0.74	-0.15	-0.31	-0.79
671	0.16	0.3	0.75	-0.15	-0.31	-0.79
672	0.16	0.3	0.75	-0.15	-0.31	-0.79
673	0.15	0.29	0.74	-0.16	-0.31	-0.79
674	0.15	0.29	0.74	-0.16	-0.31	-0.79
675	0.15	0.29	0.74	-0.16	-0.31	-0.79
676	0.15	0.29	0.74	-0.16	-0.31	-0.79
677	0.15	0.29	0.74	-0.15	-0.31	-0.79
678	0.16	0.29	0.75	-0.15	-0.31	-0.79
679	0.16	0.29	0.75	-0.15	-0.31	-0.79
680	0.16	0.29	0.75	-0.15	-0.31	-0.79
681	0.16	0.29	0.75	-0.15	-0.31	-0.79
682	0.15	0.29	0.74	-0.15	-0.31	-0.79
683	0.15	0.29	0.74	-0.15	-0.31	-0.79
684	0.15	0.28	0.74	-0.16	-0.31	-0.79
685	0.15	0.29	0.74	-0.16	-0.31	-0.79
686	0.15	0.29	0.75	-0.15	-0.31	-0.79
687	0.15	0.29	0.75	-0.15	-0.31	-0.79
688	0.16	0.29	0.75	-0.15	-0.31	-0.79
689	0.15	0.29	0.75	-0.15	-0.31	-0.79
690	0.15	0.29	0.75	-0.15	-0.31	-0.79
691	0.15	0.3	0.75	-0.15	-0.31	-0.79
692	0.15	0.3	0.75	-0.15	-0.31	-0.79
693	0.15	0.3	0.75	-0.15	-0.31	-0.79
694	0.15	0.3	0.75	-0.15	-0.31	-0.8
695	0.15	0.3	0.75	-0.15	-0.31	-0.8
696	0.15	0.31	0.75	-0.15	-0.31	-0.79
697	0.16	0.3	0.75	-0.15	-0.31	-0.79
698	0.16	0.31	0.75	-0.15	-0.31	-0.79
699	0.16	0.31	0.75	-0.15	-0.31	-0.79
700	0.16	0.31	0.75	-0.15	-0.31	-0.79
701	0.16	0.31	0.75	-0.15	-0.31	-0.8
702	0.15	0.31	0.75	-0.15	-0.31	-0.8
703	0.16	0.31	0.75	-0.15	-0.31	-0.79
704	0.16	0.3	0.75	-0.15	-0.31	-0.79
705	0.16	0.3	0.75	-0.15	-0.31	-0.79
706	0.15	0.3	0.75	-0.15	-0.31	-0.8
707	0.15	0.3	0.75	-0.15	-0.31	-0.8
708	0.15	0.3	0.75	-0.15	-0.31	-0.8
709	0.15	0.3	0.75	-0.15	-0.31	-0.79
710	0.16	0.3	0.75	-0.15	-0.31	-0.79
711	0.16	0.3	0.75	-0.15	-0.31	-0.79
712	0.15	0.29	0.75	-0.15	-0.31	-0.8
713	0.15	0.29	0.75	-0.15	-0.31	-0.8
714	0.15	0.29	0.75	-0.15	-0.31	-0.8
715	0.15	0.29	0.75	-0.15	-0.31	-0.79
716	0.15	0.29	0.75	-0.15	-0.31	-0.79
717	0.15	0.29	0.75	-0.15	-0.31	-0.79
718	0.15	0.29	0.75	-0.15	-0.31	-0.79
719	0.15	0.29	0.75	-0.15	-0.31	-0.79
720	0.15	0.29	0.75	-0.15	-0.31	-0.79
721	0.15	0.3	0.75	-0.15	-0.31	-0.79
722	0.15	0.3	0.75	-0.15	-0.31	-0.8
723	0.15	0.3	0.75	-0.15	-0.31	-0.79
724	0.15	0.3	0.75	-0.15	-0.32	-0.79
725	0.15	0.3	0.75	-0.15	-0.32	-0.79
726	0.15	0.3	0.75	-0.15	-0.32	-0.79
727	0.15	0.3	0.75	-0.16	-0.32	-0.79
728	0.15	0.3	0.75	-0.16	-0.32	-0.8
729	0.15	0.3	0.75	-0.16	-0.32	-0.79
730	0.15	0.31	0.75	-0.16	-0.32	-0.79
731	0.16	0.31	0.75	-0.15	-0.32	-0.79
732	0.16	0.31	0.75	-0.15	-0.32	-0.79
733	0.16	0.31	0.75	-0.15	-0.32	-0.79
734	0.15	0.31	0.75	-0.15	-0.32	-0.79
735	0.15	0.31	0.75	-0.15	-0.32	-0.79
736	0.15	0.31	0.75	-0.15	-0.32	-0.79
737	0.16	0.3	0.75	-0.15	-0.32	-0.79
738	0.16	0.3	0.75	-0.15	-0.32	-0.79
739	0.16	0.3	0.75	-0.15	-0.32	-0.8
740	0.16	0.3	0.75	-0.15	-0.32	-0.8
741	0.16	0.3	0.75	-0.15	-0.32	-0.79
742	0.15	0.3	0.75	-0.15	-0.32	-0.8
743	0.15	0.3	0.75	-0.15	-0.32	-0.8
744	0.16	0.3	0.75	-0.15	-0.32	-0.8
745	0.15	0.3	0.75	-0.15	-0.32	-0.8
746	0.15	0.3	0.75	-0.15	-0.32	-0.79
747	0.15	0.3	0.75	-0.15	-0.32	-0.79
748	0.15	0.3	0.75	-0.15	-0.32	-0.8
749	0.15	0.29	0.75	-0.15	-0.32	-0.8
750	0.15	0.29	0.75	-0.15	-0.32	-0.8
751	0.15	0.29	0.75	-0.15	-0.32	-0.8
752	0.15	0.3	0.75	-0.15	-0.32	-0.8
753	0.15	0.3	0.75	-0.15	-0.32	-0.8
754	0.15	0.3	0.75	-0.15	-0.32	-0.8
755	0.15	0.3	0.75	-0.15	-0.32	-0.79
756	0.15	0.3	0.75	-0.15	-0.32	-0.8
757	0.15	0.3	0.75	-0.15	-0.32	-0.8
758	0.15	0.3	0.75	-0.15	-0.32	-0.8
759	0.15	0.3	0.75	-0.15	-0.33	-0.8
760	0.15	0.3	0.75	-0.16	-0.33	-0.8
761	0.15	0.31	0.75	-0.15	-0.33	-0.8
762	0.15	0.31	0.75	-0.16	-0.33	-0.8
763	0.15	0.31	0.75	-0.16	-0.33	-0.8
764	0.15	0.3	0.75	-0.16	-0.33	-0.8
765	0.15	0.3	0.75	-0.16	-0.33	-0.8
766	0.16	0.3	0.75	-0.15	-0.32	-0.8
767	0.16	0.3	0.75	-0.15	-0.32	-0.8
768	0.16	0.31	0.75	-0.15	-0.32	-0.8
769	0.15	0.31	0.75	-0.15	-0.33	-0.8
770	0.15	0.31	0.75	-0.15	-0.32	-0.8
771	0.15	0.3	0.75	-0.15	-0.32	-0.79
772	0.15	0.3	0.75	-0.15	-0.32	-0.79
773	0.15	0.3	0.75	-0.16	-0.32	-0.8
774	0.15	0.3	0.75	-0.16	-0.32	-0.79
775	0.15	0.3	0.75	-0.16	-0.32	-0.79
776	0.15	0.3	0.75	-0.16	-0.32	-0.79
777	0.15	0.3	0.75	-0.15	-0.32	-0.8
778	0.15	0.3	0.75	-0.15	-0.32	-0.8
779	0.15	0.3	0.75	-0.15	-0.32	-0.8
780	0.15	0.3	0.75	-0.16	-0.32	-0.8
781	0.15	0.3	0.75	-0.15	-0.33	-0.79
782	0.15	0.3	0.75	-0.15	-0.33	-0.8
783	0.15	0.3	0.75	-0.15	-0.32	-0.8
784	0.15	0.3	0.75	-0.15	-0.32	-0.8
785	0.15	0.3	0.75	-0.15	-0.32	-0.8
786	0.15	0.3	0.75	-0.15	-0.32	-0.8
787	0.15	0.3	0.75	-0.15	-0.33	-0.79
788	0.15	0.3	0.75	-0.15	-0.33	-0.79
789	0.15	0.3	0.75	-0.15	-0.33	-0.8
790	0.15	0.3	0.75	-0.15	-0.33	-0.8
791	0.15	0.3	0.75	-0.15	-0.32	-0.8
792	0.15	0.3	0.75	-0.15	-0.32	-0.8
793	0.15	0.31	0.75	-0.15	-0.33	-0.79
794	0.15	0.31	0.75	-0.15	-0.33	-0.79
795	0.15	0.31	0.75	-0.15	-0.32	-0.8
796	0.16	0.31	0.75	-0.15	-0.32	-0.8
797	0.16	0.31	0.75	-0.15	-0.32	-0.8
798	0.16	0.31	0.75	-0.15	-0.32	-0.8
799	0.16	0.31	0.75	-0.15	-0.32	-0.79
800	0.16	0.31	0.75	-0.15	-0.32	-0.79
801	0.16	0.31	0.75	-0.15	-0.32	-0.8
802	0.16	0.31	0.75	-0.15	-0.32	-0.8
803	0.16	0.3	0.75	-0.15	-0.33	-0.8
804	0.15	0.3	0.75	-0.15	-0.33	-0.8
805	0.16	0.3	0.75	-0.15	-0.33	-0.8
806	0.15	0.3	0.75	-0.15	-0.33	-0.8
807	0.15	0.3	0.75	-0.15	-0.33	-0.8
808	0.16	0.3	0.75	-0.15	-0.33	-0.8
809	0.15	0.3	0.75	-0.15	-0.33	-0.8
810	0.15	0.3	0.75	-0.15	-0.33	-0.8
811	0.15	0.3	0.75	-0.15	-0.33	-0.8
812	0.15	0.3	0.75	-0.15	-0.33	-0.8
813	0.15	0.3	0.75	-0.15	-0.33	-0.8
814	0.15	0.3	0.75	-0.15	-0.33	-0.8
815	0.15	0.3	0.75	-0.15	-0.33	-0.8
816	0.15	0.3	0.75	-0.15	-0.33	-0.8
817	0.15	0.3	0.75	-0.15	-0.33	-0.8
818	0.15	0.3	0.75	-0.15	-0.33	-0.8
819	0.15	0.3	0.75	-0.15	-0.33	-0.8
820	0.15	0.3	0.75	-0.16	-0.33	-0.8
821	0.15	0.3	0.75	-0.16	-0.33	-0.8
822	0.15	0.3	0.75	-0.16	-0.33	-0.8
823	0.15	0.31	0.75	-0.16	-0.32	-0.8
824	0.15	0.3	0.75	-0.16	-0.33	-0.8
825	0.15	0.31	0.75	-0.16	-0.33	-0.8
826	0.15	0.31	0.75	-0.16	-0.33	-0.8
827	0.15	0.3	0.75	-0.16	-0.33	-0.8
828	0.15	0.3	0.75	-0.16	-0.33	-0.8
829	0.15	0.3	0.75	-0.16	-0.33	-0.8
830	0.15	0.3	0.75	-0.15	-0.33	-0.8
831	0.15	0.3	0.75	-0.15	-0.33	-0.8
832	0.15	0.3	0.75	-0.15	-0.33	-0.8
833	0.15	0.3	0.75	-0.15	-0.33	-0.8
834	0.15	0.3	0.75	-0.16	-0.33	-0.8
835	0.15	0.3	0.75	-0.16	-0.33	-0.8
836	0.15	0.3	0.75	-0.16	-0.33	-0.8
837	0.15	0.3	0.75	-0.15	-0.33	-0.8
838	0.16	0.3	0.75	-0.15	-0.33	-0.8
839	0.16	0.3	0.76	-0.15	-0.33	-0.8
840	0.15	0.3	0.75	-0.15	-0.33	-0.8
841	0.15	0.31	0.75	-0.15	-0.33	-0.8
842	0.15	0.31	0.75	-0.15	-0.33	-0.8
843	0.15	0.31	0.75	-0.15	-0.33	-0.8
844	0.16	0.3	0.75	-0.15	-0.33	-0.8
845	0.16	0.3	0.75	-0.16	-0.33	-0.8
846	0.16	0.3	0.75	-0.15	-0.33	-0.8
847	0.16	0.31	0.75	-0.15	-0.33	-0.8
848	0.16	0.31	0.75	-0.16	-0.33	-0.8
849	0.16	0.31	0.75	-0.15	-0.33	-0.8
850	0.16	0.3	0.75	-0.16	-0.33	-0.8
851	0.16	0.3	0.75	-0.15	-0.33	-0.8
852	0.15	0.3	0.75	-0.16	-0.33	-0.8
853	0.16	0.31	0.75	-0.15	-0.33	-0.8
854	0.15	0.31	0.75	-0.15	-0.33	-0.8
855	0.15	0.31	0.76	-0.15	-0.33	-0.8
856	0.16	0.31	0.76	-0.15	-0.33	-0.8
857	0.16	0.31	0.76	-0.15	-0.33	-0.8
858	0.15	0.31	0.75	-0.16	-0.33	-0.8
859	0.15	0.31	0.75	-0.16	-0.33	-0.8
860	0.15	0.3	0.75	-0.16	-0.33	-0.8
861	0.15	0.3	0.75	-0.16	-0.33	-0.8
862	0.15	0.3	0.75	-0.16	-0.33	-0.81
863	0.15	0.3	0.75	-0.16	-0.33	-0.81
864	0.15	0.3	0.75	-0.16	-0.33	-0.81
865	0.15	0.31	0.75	-0.16	-0.33	-0.8
866	0.15	0.31	0.75	-0.16	-0.33	-0.8
867	0.15	0.3	0.75	-0.16	-0.33	-0.8
868	0.15	0.3	0.75	-0.16	-0.33	-0.8
869	0.15	0.31	0.75	-0.16	-0.33	-0.81
870	0.16	0.31	0.75	-0.16	-0.33	-0.8
871	0.16	0.31	0.75	-0.16	-0.33	-0.8
872	0.16	0.31	0.75	-0.16	-0.33	-0.8
873	0.15	0.31	0.75	-0.16	-0.33	-0.8
874	0.15	0.31	0.75	-0.15	-0.33	-0.8
875	0.15	0.31	0.75	-0.15	-0.33	-0.8
876	0.16	0.31	0.76	-0.15	-0.33	-0.8
877	0.16	0.31	0.76	-0.15	-0.33	-0.8
878	0.16	0.31	0.76	-0.15	-0.33	-0.8
879	0.16	0.31	0.76	-0.15	-0.33	-0.8
880	0.16	0.31	0.76	-0.15	-0.33	-0.8
881	0.16	0.31	0.76	-0.15	-0.32	-0.8
882	0.16	0.31	0.76	-0.15	-0.33	-0.8
883	0.16	0.31	0.76	-0.15	-0.33	-0.8
884	0.16	0.31	0.76	-0.15	-0.33	-0.8
885	0.16	0.31	0.76	-0.15	-0.33	-0.8
886	0.16	0.31	0.76	-0.15	-0.33	-0.8
887	0.16	0.31	0.76	-0.15	-0.33	-0.8
888	0.16	0.31	0.76	-0.15	-0.33	-0.8
889	0.16	0.31	0.76	-0.15	-0.33	-0.8
890	0.16	0.31	0.76	-0.15	-0.33	-0.8
891	0.16	0.31	0.76	-0.15	-0.33	-0.8
892	0.16	0.31	0.76	-0.15	-0.33	-0.8
893	0.16	0.31	0.76	-0.15	-0.33	-0.8
894	0.16	0.31	0.76	-0.15	-0.33	-0.8
895	0.16	0.31	0.76	-0.15	-0.33	-0.8
896	0.16	0.3	0.75	-0.16	-0.33	-0.8
897	0.15	0.31	0.76	-0.15	-0.33	-0.8
898	0.16	0.31	0.75	-0.16	-0.33	-0.8
899	0.16	0.31	0.76	-0.15	-0.33	-0.8
900	0.16	0.3	0.75	-0.16	-0.33	-0.8
901	0.15	0.3	0.75	-0.16	-0.33	-0.8
902	0.15	0.3	0.75	-0.16	-0.33	-0.8
903	0.15	0.31	0.75	-0.16	-0.33	-0.8
904	0.15	0.31	0.75	-0.16	-0.33	-0.8
905	0.16	0.31	0.76	-0.16	-0.33	-0.8
906	0.16	0.31	0.76	-0.15	-0.33	-0.8
907	0.16	0.31	0.76	-0.15	-0.33	-0.8
908	0.16	0.31	0.76	-0.15	-0.33	-0.8
909	0.15	0.31	0.75	-0.16	-0.33	-0.81
910	0.15	0.31	0.76	-0.16	-0.33	-0.81
911	0.16	0.31	0.76	-0.15	-0.33	-0.81
912	0.16	0.31	0.76	-0.15	-0.33	-0.8
913	0.16	0.31	0.76	-0.15	-0.33	-0.8
914	0.16	0.31	0.76	-0.15	-0.33	-0.8
915	0.16	0.31	0.76	-0.15	-0.33	-0.8
916	0.16	0.31	0.76	-0.15	-0.33	-0.8
917	0.16	0.31	0.76	-0.15	-0.33	-0.8
918	0.16	0.31	0.76	-0.15	-0.33	-0.8
919	0.16	0.31	0.76	-0.15	-0.33	-0.8
920	0.16	0.31	0.76	-0.16	-0.33	-0.81
921	0.16	0.31	0.76	-0.15	-0.33	-0.81
922	0.16	0.31	0.76	-0.15	-0.33	-0.81
923	0.16	0.31	0.76	-0.15	-0.33	-0.8
924	0.16	0.31	0.76	-0.15	-0.33	-0.8
925	0.16	0.3	0.76	-0.15	-0.33	-0.8
926	0.16	0.31	0.76	-0.15	-0.33	-0.8
927	0.16	0.31	0.76	-0.15	-0.33	-0.81
928	0.16	0.31	0.76	-0.16	-0.33	-0.8
929	0.16	0.31	0.76	-0.15	-0.33	-0.8
930	0.16	0.31	0.76	-0.15	-0.33	-0.8
931	0.16	0.31	0.76	-0.15	-0.33	-0.8
932	0.16	0.3	0.76	-0.15	-0.33	-0.8
933	0.16	0.31	0.76	-0.15	-0.33	-0.8
934	0.16	0.3	0.76	-0.16	-0.33	-0.81
935	0.16	0.3	0.76	-0.16	-0.33	-0.81
936	0.16	0.3	0.75	-0.16	-0.33	-0.81
937	0.16	0.3	0.76	-0.16	-0.33	-0.81
938	0.16	0.3	0.76	-0.16	-0.33	-0.8
939	0.16	0.3	0.76	-0.16	-0.33	-0.8
940	0.16	0.31	0.76	-0.16	-0.33	-0.8
941	0.16	0.3	0.76	-0.16	-0.33	-0.8
942	0.16	0.3	0.75	-0.16	-0.33	-0.8
943	0.16	0.3	0.76	-0.16	-0.33	-0.8
944	0.15	0.3	0.76	-0.16	-0.33	-0.8
945	0.16	0.3	0.76	-0.16	-0.33	-0.8
946	0.15	0.3	0.76	-0.16	-0.33	-0.8
947	0.16	0.3	0.76	-0.16	-0.33	-0.81
948	0.16	0.3	0.76	-0.16	-0.33	-0.8
949	0.16	0.3	0.76	-0.16	-0.33	-0.81
950	0.16	0.3	0.76	-0.15	-0.33	-0.81
951	0.16	0.31	0.76	-0.15	-0.33	-0.8
952	0.16	0.31	0.76	-0.15	-0.33	-0.8
953	0.16	0.31	0.76	-0.15	-0.33	-0.8
954	0.16	0.31	0.76	-0.15	-0.33	-0.81
955	0.16	0.31	0.76	-0.15	-0.33	-0.81
956	0.16	0.31	0.76	-0.15	-0.33	-0.8
957	0.16	0.31	0.76	-0.15	-0.33	-0.8
958	0.16	0.31	0.76	-0.15	-0.33	-0.8
959	0.16	0.31	0.76	-0.15	-0.33	-0.81
960	0.16	0.31	0.76	-0.15	-0.33	-0.81
